,room_type,accommodates,bedrooms,beds,host_response_rate,latitude,longitude,number_of_reviews,review_scores_rating,bath_size,bath_type,price_log
11899,Private room,1,1.0,1.0,100,13.70993,100.61086,0,0.0,1.0,private bath,6.70073110954781
11900,Entire home/apt,2,1.0,1.0,99,13.724458,100.565681,10,4.2,1.5,bath,7.1808311990445555
11901,Entire home/apt,6,2.0,3.0,100,13.79157,100.54607,25,4.84,2.0,bath,7.81237820598861
11902,Entire home/apt,2,1.0,1.0,99,13.74691,100.55517,23,4.61,1.0,bath,7.965545573129992
11903,Entire home/apt,2,1.0,1.0,100,13.80845,100.52334,3,4.67,1.0,bath,6.429719478039138
11904,Private room,4,1.0,3.0,91,13.71917,100.52861,0,0.0,1.0,shared bath,7.819636302367592
11905,Entire home/apt,2,1.0,1.0,97,13.75664,100.54393,15,4.07,1.0,bath,7.162397497355718
11906,Entire home/apt,2,1.0,1.0,99,13.74708,100.55691,15,4.93,1.0,bath,8.009363076630045
11907,Entire home/apt,5,2.0,2.0,50,13.7548,100.56195,0,0.0,1.5,bath,7.313220387090301
11908,Entire home/apt,7,2.0,3.0,100,13.79298,100.54618,21,4.76,2.0,bath,7.90100705199242
11909,Entire home/apt,6,2.0,3.0,100,13.79212,100.54591,14,4.79,2.0,bath,7.9724660159745655
11910,Entire home/apt,4,1.0,2.0,100,13.73821,100.55784,47,4.98,1.0,bath,8.078998258685154
11911,Private room,2,1.0,1.0,88,13.73434,100.59316,0,0.0,1.0,private bath,7.313220387090301
11912,Entire home/apt,5,2.0,2.0,100,13.74179,100.559,36,4.75,2.5,bath,7.764720544771477
11913,Private room,3,1.0,1.0,0,13.78958,100.61221,0,0.0,1.0,shared bath,6.380122536899765
11914,Entire home/apt,4,2.0,2.0,100,13.71105,100.51893,12,4.67,2.0,bath,7.696212639346407
11915,Entire home/apt,4,2.0,2.0,100,13.76426,100.5613,9,4.78,1.0,bath,8.411832675758411
11916,Entire home/apt,4,1.0,2.0,91,13.69233,100.6132,2,5.0,1.0,bath,6.520621127558696
11917,Private room,2,1.0,1.0,0,13.71155,100.59406,0,0.0,1.0,private bath,7.313220387090301
11918,Private room,2,1.0,1.0,100,13.80536,100.53543,2,4.0,1.0,private bath,5.857933154483459
11919,Private room,2,1.0,1.0,100,13.71259,100.59416,4,5.0,1.0,private bath,6.949856455000773
11920,Private room,2,1.0,1.0,97,13.7208,100.54914,20,4.75,1.0,bath,7.1592919047975645
11921,Private room,2,1.0,1.0,97,13.72092,100.54882,4,5.0,1.0,bath,7.1592919047975645
11922,Private room,2,1.0,1.0,97,13.71978,100.54739,42,4.52,1.0,bath,7.1592919047975645
11923,Private room,2,1.0,1.0,97,13.72112,100.54842,12,4.17,1.0,private bath,7.1592919047975645
11924,Private room,2,1.0,1.0,97,13.71923,100.54919,0,0.0,1.0,private bath,7.1592919047975645
11925,Private room,2,1.0,1.0,97,13.71905,100.54844,7,4.0,1.0,private bath,7.1592919047975645
11926,Entire home/apt,2,1.0,1.0,100,13.74888,100.55655,0,0.0,1.0,bath,7.550661243105336
11927,Entire home/apt,3,1.0,2.0,100,13.74799,100.54296,1,5.0,1.5,bath,7.7406644019172415
11928,Entire home/apt,4,2.0,2.0,100,13.73735,100.55864,33,4.79,2.0,bath,8.114623886420098
11929,Entire home/apt,4,2.0,2.0,100,13.77231,100.57,3,5.0,1.0,bath,7.312553498102598
11930,Entire home/apt,1,1.0,1.0,99,13.7244,100.51991,1,5.0,1.5,bath,6.9363427358340495
11931,Entire home/apt,2,1.0,1.0,99,13.72442,100.51991,21,4.81,1.0,bath,6.411818267709897
11932,Entire home/apt,2,1.0,1.0,90,13.72628636,100.566184,2,5.0,1.5,bath,7.313220387090301
11933,Private room,2,1.0,1.0,100,13.73427,100.56855,0,0.0,1.0,private bath,9.104868739033948
11934,Private room,1,1.0,1.0,0,13.68248,100.49446,0,0.0,1.0,private bath,8.987196820661973
11935,Shared room,2,1.0,1.0,100,13.73856,100.58802,0,0.0,1.0,shared bath,8.294049640102028
11936,Entire home/apt,2,1.0,1.0,100,13.72843,100.57356,18,3.89,1.0,bath,7.1252830915107115
11937,Entire home/apt,2,1.0,1.0,100,13.76528,100.55919,8,5.0,1.0,bath,7.824046010856292
11938,Entire home/apt,2,1.0,1.0,99,13.72481,100.52165,29,4.9,1.0,bath,6.436150368369428
11939,Private room,2,1.0,1.0,91,13.756,100.52825,61,4.46,1.0,private bath,7.1284959456800365
11940,Private room,2,1.0,1.0,100,13.722069,100.522125,1,5.0,1.0,private bath,7.315883504509785
11941,Private room,2,1.0,1.0,91,13.66994,100.43318,3,4.67,1.0,private bath,6.672032945461067
11942,Private room,4,1.0,3.0,91,13.7152,100.58887,0,0.0,1.0,private bath,7.605392364814935
11943,Entire home/apt,4,1.0,1.0,0,13.76596,100.75046,0,0.0,2.0,bath,6.906754778648554
11944,Entire home/apt,4,2.0,2.0,99,13.74705,100.55556,18,4.78,2.0,bath,8.539737155851132
11945,Entire home/apt,4,2.0,3.0,100,13.708718,100.599136,1,3.0,1.5,bath,7.68662133494462
11946,Private room,2,1.0,1.0,100,13.7127,100.59418,15,4.53,1.0,private bath,6.6293632534374485
11947,Private room,2,1.0,1.0,100,13.7674,100.6467,3,5.0,1.0,private bath,7.3777589082278725
11948,Private room,2,1.0,1.0,100,13.71131,100.5935,26,4.88,1.0,private bath,6.6293632534374485
11949,Entire home/apt,3,1.0,2.0,100,13.734767,100.56266,50,4.98,1.0,bath,7.7025561132685825
11950,Entire home/apt,2,1.0,1.0,100,13.737374,100.553612,2,5.0,1.5,bath,6.76849321164863
11951,Entire home/apt,5,2.0,3.0,100,13.74656,100.55747,26,4.85,2.0,bath,7.649692623711514
11952,Private room,1,1.0,1.0,0,13.73025,100.49069,0,0.0,2.0,shared bath,6.184148890937483
11953,Private room,2,1.0,1.0,100,13.66522,100.63642,1,5.0,1.0,private bath,6.536691597591305
11954,Private room,2,1.0,1.0,0,13.74543,100.55744,0,0.0,1.0,private bath,8.444622498581403
11955,Entire home/apt,6,3.0,3.0,100,13.74039,100.56338,23,4.87,3.5,bath,8.545197387825835
11956,Private room,4,2.0,3.0,91,13.8211,100.57768,4,4.25,1.0,private bath,7.195187320178709
11957,Private room,2,1.0,1.0,100,13.738411,100.517876,5,5.0,1.0,private bath,8.078067881815437
11958,Private room,2,1.0,1.0,100,13.738421,100.517899,27,4.89,1.0,private bath,8.059276223305648
11959,Private room,2,1.0,1.0,0,13.7443,100.55926,0,0.0,1.0,shared bath,8.48673398393153
11960,Private room,4,2.0,1.0,0,13.7447,100.55766,0,0.0,2.0,bath,8.846496938558838
11961,Entire home/apt,2,1.0,1.0,100,13.74712,100.55906,15,4.6,1.0,bath,7.416979621381154
11962,Entire home/apt,4,2.0,2.0,100,13.755749,100.563263,32,4.84,1.0,bath,7.6586995582682995
11963,Entire home/apt,2,1.0,1.0,99,13.74069,100.51141,10,4.8,1.0,bath,6.876264611890766
11964,Entire home/apt,2,1.0,1.0,100,13.733636,100.587234,4,5.0,1.0,bath,7.170119543449628
11965,Entire home/apt,4,1.0,1.0,100,13.68901,100.61039,4,5.0,1.0,bath,7.937374696163295
11966,Private room,2,1.0,1.0,0,13.70945,100.48051,0,0.0,1.0,private bath,7.495541943884256
11967,Entire home/apt,2,1.0,1.0,0,13.78892,100.5014,2,3.0,1.0,bath,6.214608098422191
11968,Entire home/apt,4,2.0,2.0,100,13.73824,100.56682,5,5.0,2.0,bath,8.517193191416238
11969,Private room,2,1.0,1.0,92,13.79864,100.58774,1,5.0,1.0,private bath,6.610696044717759
11970,Entire home/apt,2,1.0,1.0,99,13.74263,100.51177,0,0.0,1.0,bath,6.876264611890766
11971,Private room,2,1.0,1.0,100,13.76518,100.6455,2,4.5,1.0,bath,7.3777589082278725
11972,Entire home/apt,2,1.0,1.0,99,13.74216,100.51191,2,2.0,1.0,bath,6.876264611890766
11973,Private room,2,1.0,1.0,100,13.71598,100.58576,6,4.83,1.0,private bath,6.682108597449809
11974,Entire home/apt,2,1.0,1.0,100,13.80763,100.52126,6,4.83,1.0,bath,6.030685260261263
11975,Entire home/apt,2,1.0,1.0,99,13.74267,100.51218,2,4.5,1.0,bath,6.876264611890766
11976,Private room,2,1.0,1.0,100,13.76552,100.6476,0,0.0,1.0,private bath,7.3777589082278725
11977,Entire home/apt,2,1.0,1.0,99,13.7406,100.51073,2,4.0,1.0,bath,6.876264611890766
11978,Entire home/apt,2,1.0,1.0,99,13.74098,100.51224,8,4.25,1.0,bath,6.876264611890766
11979,Entire home/apt,4,1.0,1.0,100,13.69501,100.60638,1,5.0,1.0,bath,6.956545443151569
11980,Entire home/apt,3,1.0,2.0,100,13.71501,100.45498,1,5.0,1.0,bath,6.968850378341948
11981,Entire home/apt,2,1.0,1.0,99,13.725178,100.565529,8,4.5,1.5,bath,7.101675971619444
11982,Entire home/apt,2,1.0,1.0,100,13.78743,100.50173,3,4.67,1.0,bath,8.006367567650246
11983,Entire home/apt,4,2.0,2.0,100,13.73412,100.5835,7,5.0,1.5,bath,8.160518247477505
11984,Private room,1,1.0,1.0,90,13.68935,100.63998,2,5.0,1.5,shared bath,5.857933154483459
11985,Entire home/apt,2,1.0,1.0,100,13.72386,100.56576,28,4.96,1.0,bath,7.700747794511798
11986,Entire home/apt,6,3.0,3.0,100,13.76072,100.56846,3,5.0,2.0,bath,8.787372988731876
11987,Entire home/apt,2,1.0,2.0,100,13.709604,100.520706,20,4.95,1.5,bath,6.878326468291325
11988,Private room,2,1.0,1.0,0,13.69006,100.60327,0,0.0,1.0,private bath,6.551080335043404
11989,Entire home/apt,3,1.0,2.0,100,13.709604,100.520706,39,4.77,1.5,bath,6.907755278982137
11990,Entire home/apt,2,1.0,1.0,100,13.856102,100.584625,25,4.68,1.0,bath,6.668228248417403
11991,Entire home/apt,2,1.0,1.0,90,13.73904,100.54168,5,4.2,1.0,bath,7.22983877815125
11992,Entire home/apt,2,1.0,1.0,100,13.724517,100.565033,5,4.8,1.5,bath,7.150701457592526
11993,Private room,2,1.0,1.0,0,13.722722,100.462227,0,0.0,1.0,private bath,6.476972362889683
11994,Entire home/apt,3,1.0,2.0,100,13.7652,100.56123,2,5.0,1.0,bath,8.517193191416238
11995,Entire home/apt,4,1.0,2.0,100,13.735666,100.557945,36,4.92,1.0,bath,7.824046010856292
11996,Entire home/apt,4,2.0,3.0,100,13.760971,100.537811,3,5.0,2.0,bath,7.9724660159745655
11997,Entire home/apt,2,1.0,1.0,100,13.73623,100.55864,19,4.37,1.0,bath,7.490529402060711
11998,Private room,1,1.0,1.0,100,13.7115,100.59453,4,5.0,1.0,private bath,6.508769136971682
11999,Entire home/apt,2,1.0,1.0,100,13.73679,100.55896,17,4.71,1.0,bath,7.463363045520021
12000,Private room,2,1.0,1.0,88,13.73275,100.56895,4,5.0,1.0,private bath,7.882314918980268
12001,Entire home/apt,4,2.0,2.0,95,13.66414,100.61692,0,0.0,2.5,bath,8.66319648553608
12002,Entire home/apt,2,1.0,1.0,100,13.72538,100.56401,34,4.82,1.0,bath,7.688455356549944
12003,Private room,2,1.0,1.0,100,13.71105,100.59336,5,4.6,1.0,private bath,6.745236349484363
12004,Entire home/apt,2,1.0,1.0,100,13.72559,100.56591,22,4.86,1.0,bath,7.632885505395133
12005,Private room,2,1.0,1.0,100,13.71155,100.5918,24,4.67,1.0,private bath,6.745236349484363
12006,Entire home/apt,6,3.0,5.0,100,13.86826,100.61328,4,5.0,3.5,bath,7.972121128921655
12007,Private room,1,1.0,1.0,100,13.71322,100.59373,0,0.0,1.0,private bath,6.591673732008658
12008,Private room,2,1.0,1.0,97,13.725147,100.574799,4,4.0,1.0,private bath,6.683360945766275
12009,Private room,1,1.0,1.0,100,13.71109,100.59355,8,4.88,1.0,private bath,6.508769136971682
12010,Entire home/apt,2,1.0,1.0,100,13.72394,100.56428,17,4.88,1.0,bath,7.700747794511798
12011,Entire home/apt,6,2.0,3.0,100,13.74924,100.53934,3,5.0,2.0,bath,8.345455428161928
12012,Private room,2,1.0,1.0,100,13.71269,100.59404,9,4.78,1.0,private bath,6.6895992691789665
12013,Entire home/apt,4,2.0,2.0,100,13.72392,100.58271,0,0.0,3.0,bath,7.824046010856292
12014,Entire home/apt,4,2.0,2.0,100,13.73472,100.58324,5,5.0,2.0,bath,7.824046010856292
12015,Entire home/apt,2,1.0,1.0,100,13.74777,100.55863,12,4.67,1.0,bath,7.090076835776092
12016,Entire home/apt,3,1.0,1.0,99,13.72502332,100.5683967,0,0.0,1.5,bath,7.4127640174265625
12017,Private room,2,1.0,1.0,100,13.71183,100.59213,20,4.65,1.0,private bath,7.035268599281097
12018,Entire home/apt,2,1.0,1.0,99,13.72529,100.56561,11,4.82,1.5,bath,7.363913501405819
12019,Entire home/apt,2,1.0,1.0,100,13.788317,100.500648,0,0.0,1.0,bath,6.040254711277414
12020,Entire home/apt,6,3.0,3.0,100,13.725452,100.581711,1,5.0,3.0,bath,8.411832675758411
12021,Entire home/apt,2,1.0,1.0,99,13.725335,100.565598,12,4.58,1.5,bath,7.213031659834869
12022,Private room,2,1.0,1.0,100,13.71157,100.59187,8,4.63,1.0,private bath,6.74993119378857
12023,Private room,2,1.0,1.0,100,13.71286,100.59409,6,5.0,1.0,private bath,6.692083742506628
12024,Private room,2,1.0,1.0,100,13.66425,100.60332,3,4.67,1.0,shared bath,6.7912214627261855
12025,Private room,2,1.0,1.0,0,13.845286,100.579247,0,0.0,0.0,shared bath,6.620073206530356
12026,Entire home/apt,2,1.0,1.0,100,13.73677,100.55912,26,4.81,1.0,bath,7.600902459542082
12027,Entire home/apt,2,1.0,1.0,100,13.73428,100.55832,29,4.66,1.5,bath,7.533693709848633
12028,Entire home/apt,2,1.0,1.0,100,13.81966,100.53337,3,5.0,1.5,bath,6.208590026096629
12029,Entire home/apt,4,2.0,2.0,100,13.74756,100.58877,4,5.0,1.0,bath,7.824046010856292
12030,Private room,2,1.0,1.0,100,13.7498,100.514389,0,0.0,1.0,shared bath,7.3098814858247865
12031,Private room,2,1.0,1.0,0,13.772,100.58422,1,5.0,1.0,private bath,6.646390514847729
12032,Entire home/apt,5,2.0,2.0,100,13.746123,100.558868,12,5.0,2.5,bath,8.50532301884575
12033,Entire home/apt,2,1.0,1.0,100,13.73919,100.56323,0,0.0,1.5,bath,7.3777589082278725
12034,Private room,2,1.0,1.0,100,13.7498,100.514389,0,0.0,1.0,shared bath,7.3098814858247865
12035,Private room,2,1.0,1.0,100,13.7498,100.514389,3,4.67,1.0,shared bath,7.3098814858247865
12036,Private room,2,1.0,1.0,100,13.7498,100.514389,0,0.0,1.0,shared bath,7.3098814858247865
12037,Entire home/apt,2,1.0,1.0,100,13.73461,100.55854,26,4.96,1.0,bath,7.600902459542082
12038,Entire home/apt,3,1.0,1.0,100,13.73859,100.54201,7,4.0,1.0,bath,7.721791776817535
12039,Entire home/apt,4,2.0,2.0,100,13.79602,100.5573,1,5.0,2.0,bath,7.313220387090301
12040,Entire home/apt,4,1.0,1.0,99,13.75544,100.57432,16,4.13,1.0,bath,7.213031659834869
12041,Entire home/apt,2,1.0,1.0,100,13.72493,100.56357,21,4.76,1.0,bath,7.136483208590247
12042,Entire home/apt,2,1.0,1.0,100,13.72311,100.58067,30,4.97,1.0,bath,7.865955413933502
12043,Private room,2,1.0,1.0,0,13.75114,100.53804,0,0.0,1.5,shared bath,7.1308988302963465
12044,Private room,2,1.0,1.0,0,13.75201,100.53957,0,0.0,1.0,private bath,7.1308988302963465
12045,Private room,2,1.0,1.0,99,13.77062,100.57602,0,0.0,0.0,bath,7.162397497355718
12046,Private room,2,1.0,1.0,99,13.77076,100.57787,1,5.0,1.0,private bath,7.162397497355718
12047,Private room,2,1.0,1.0,99,13.77096,100.57597,2,4.5,1.0,private bath,7.162397497355718
12048,Private room,2,1.0,2.0,99,13.77091,100.57789,0,0.0,1.0,private bath,7.162397497355718
12049,Private room,2,1.0,1.0,99,13.76883,100.57785,0,0.0,1.0,private bath,7.162397497355718
12050,Private room,2,1.0,1.0,99,13.77117,100.5765,3,5.0,1.0,private bath,7.162397497355718
12051,Entire home/apt,2,1.0,1.0,100,13.74253,100.55506,4,4.75,1.0,bath,7.526717561352706
12052,Private room,2,1.0,1.0,0,13.75076,100.53407,0,0.0,1.0,private bath,7.24422751560335
12053,Private room,2,1.0,2.0,100,13.729608,100.532852,1,1.0,1.5,shared bath,6.907755278982137
12054,Entire home/apt,2,1.0,1.0,100,13.82068,100.53058,3,5.0,1.5,bath,6.22455842927536
12055,Entire home/apt,1,1.0,2.0,0,13.72748,100.58159,0,0.0,1.0,bath,8.411832675758411
12056,Entire home/apt,2,1.0,1.0,100,13.74124,100.56076,2,5.0,1.0,bath,6.887552571664617
12057,Entire home/apt,2,1.0,1.0,100,13.72326,100.56213,2,5.0,1.5,bath,7.213031659834869
12058,Entire home/apt,2,1.0,1.0,0,13.73286,100.58152,0,0.0,1.0,bath,7.762170607138205
12059,Private room,2,1.0,1.0,0,13.75041,100.53826,0,0.0,1.0,private bath,7.1308988302963465
12060,Private room,2,1.0,1.0,0,13.75019,100.53812,0,0.0,1.0,private bath,7.1308988302963465
12061,Private room,2,1.0,1.0,0,13.75025,100.53975,0,0.0,1.0,private bath,7.1308988302963465
12062,Private room,2,1.0,1.0,0,13.823438,100.672531,0,0.0,1.0,private bath,7.1693500166706
12063,Private room,2,1.0,1.0,0,13.75237,100.53915,0,0.0,1.0,private bath,7.162397497355718
12065,Entire home/apt,4,2.0,2.0,95,13.74806,100.5429,0,0.0,2.0,bath,7.600902459542082
12066,Entire home/apt,2,1.0,1.0,100,13.73603,100.55856,19,5.0,1.0,bath,7.5251007461258
12067,Entire home/apt,2,1.0,1.0,100,13.747882,100.545151,3,5.0,1.0,bath,7.395721608602045
12068,Private room,2,1.0,1.0,100,13.74922,100.53683,0,0.0,1.0,bath,7.640123172695364
12069,Private room,2,1.0,1.0,100,13.75092,100.53885,0,0.0,1.0,bath,7.673223121121708
12070,Entire home/apt,3,1.0,1.0,100,13.71148,100.38398,1,5.0,1.0,bath,6.077642243349034
12071,Entire home/apt,2,1.0,1.0,100,13.73674,100.56191,10,5.0,1.0,bath,7.755767170102998
12072,Entire home/apt,2,1.0,1.0,100,13.72517,100.57589,6,5.0,1.0,bath,7.949797216161852
12073,Entire home/apt,2,1.0,1.0,100,13.70964,100.51973,4,4.75,1.0,bath,7.24422751560335
12074,Entire home/apt,2,1.0,1.0,100,13.72591,100.5638,22,4.73,1.0,bath,7.04141166379481
12075,Shared room,1,1.0,4.0,0,13.730667,100.586479,0,0.0,1.0,shared bath,6.1092475827643655
12076,Entire home/apt,2,1.0,1.0,100,13.7239,100.56518,14,4.79,1.0,bath,7.01571242048723
12077,Entire home/apt,5,2.0,4.0,100,13.72097,100.745193,17,4.94,2.0,bath,8.172729104865471
12078,Entire home/apt,6,2.0,5.0,100,13.719791,100.736107,6,5.0,2.0,bath,7.590852123688581
12079,Entire home/apt,2,1.0,1.0,100,13.70803,100.60799,23,4.87,1.0,bath,6.659293919683638
12080,Entire home/apt,2,1.0,1.0,100,13.72441,100.56541,6,4.33,1.0,bath,7.01571242048723
12081,Entire home/apt,4,2.0,1.0,0,13.726209,100.574318,1,2.0,1.0,bath,7.565793282428515
12082,Entire home/apt,3,1.0,1.0,100,13.78528,100.57255,8,4.75,1.0,bath,7.4205789054108005
12083,Private room,4,2.0,2.0,99,13.71082,100.63356,0,0.0,2.0,bath,9.017119634313227
12084,Entire home/apt,2,2.0,2.0,0,13.746736,100.562645,0,0.0,2.0,bath,7.8632667240095735
12085,Private room,2,1.0,1.0,100,13.77694,100.6751,3,5.0,1.0,private bath,6.823286122355687
12086,Entire home/apt,2,1.0,1.0,100,13.72282,100.57732,5,4.6,1.5,bath,7.4673710669175595
12087,Entire home/apt,3,2.0,2.0,100,13.77666,100.54399,18,5.0,2.0,bath,7.604396348796338
12088,Entire home/apt,3,1.0,1.0,99,13.81321,100.55938,3,4.67,1.0,bath,7.44600149832412
12089,Private room,2,1.0,1.0,90,13.720633,100.764236,5,5.0,1.5,bath,6.744059186311348
12090,Entire home/apt,2,1.0,1.0,100,13.721666,100.576874,2,5.0,1.0,bath,7.4673710669175595
12091,Entire home/apt,2,1.0,1.0,100,13.721437,100.576508,1,3.0,1.0,bath,7.4673710669175595
12092,Private room,2,1.0,1.0,100,13.777424,100.4211448,1,5.0,1.0,private bath,7.003065458786462
12093,Entire home/apt,2,1.0,1.0,100,13.73895,100.546,0,0.0,1.0,bath,7.24422751560335
12095,Entire home/apt,2,1.0,1.0,100,13.72394,100.56372,7,4.86,1.0,bath,7.04141166379481
12096,Private room,2,1.0,1.0,100,13.72514,100.57529,1,5.0,1.0,bath,7.509335266016592
12097,Private room,2,1.0,1.0,100,13.72137,100.57782,8,5.0,1.0,bath,7.614805364711073
12098,Entire home/apt,4,1.0,2.0,100,13.73671,100.55977,36,4.97,1.0,bath,7.982416346827733
12099,Entire home/apt,2,1.0,1.0,100,13.82965,100.52661,4,4.75,1.0,bath,6.551080335043404
12100,Entire home/apt,2,1.0,1.0,100,13.73587,100.55732,4,5.0,1.0,bath,7.069874128458572
12101,Entire home/apt,2,1.0,1.0,0,13.73875,100.50841,20,4.9,1.0,bath,6.536691597591305
12102,Private room,8,3.0,3.0,0,13.78474,100.44179,0,0.0,1.5,bath,6.745236349484363
12103,Private room,2,1.0,1.0,100,13.7229,100.57541,2,5.0,1.0,bath,7.722234744709607
12104,Private room,5,3.0,3.0,0,13.78348,100.44161,0,0.0,1.5,bath,6.745236349484363
12105,Entire home/apt,4,2.0,2.0,100,13.75755,100.50307,18,5.0,2.0,bath,7.9269635448629785
12106,Private room,2,1.0,1.0,100,13.72292,100.57497,0,0.0,1.0,bath,8.190908881182514
12107,Entire home/apt,2,1.0,1.0,100,13.7263,100.58114,27,5.0,1.0,bath,7.600902459542082
12110,Entire home/apt,8,4.0,4.0,100,13.726895,100.527184,0,0.0,4.5,bath,9.104979856318357
12111,Entire home/apt,2,1.0,1.0,100,13.8969,100.55515,3,5.0,1.5,bath,6.4457198193855785
12112,Private room,2,1.0,1.0,90,13.718799,100.764084,0,0.0,1.5,bath,6.744059186311348
12113,Entire home/apt,2,1.0,1.0,98,13.71488,100.60087,1,5.0,1.0,bath,7.108244139731541
12114,Entire home/apt,2,1.0,1.0,100,13.81862,100.53007,0,0.0,1.5,bath,6.208590026096629
12115,Entire home/apt,2,1.0,1.0,100,13.724517,100.565033,41,4.78,1.0,bath,6.943122422819428
12116,Entire home/apt,2,1.0,1.0,67,13.71068,100.60071,0,0.0,1.0,bath,6.551080335043404
12117,Entire home/apt,8,3.0,3.0,100,13.74446964,100.5569153,27,4.74,3.5,bath,8.883778861463485
12118,Private room,2,1.0,2.0,100,13.77177,100.57886,4,4.5,1.0,private bath,7.45182223652793
12119,Entire home/apt,4,1.0,1.0,98,13.75586,100.57548,13,4.77,1.0,bath,7.1252830915107115
12120,Private room,4,1.0,3.0,100,13.81888,100.53358,5,4.8,1.0,private bath,7.052721049232323
12121,Entire home/apt,2,1.0,1.0,95,13.71658,100.57515,14,4.79,1.5,bath,7.365812837209472
12122,Private room,2,1.0,1.0,100,13.89315,100.60845,0,0.0,1.0,private bath,6.745236349484363
12123,Private room,2,1.0,1.0,91,13.86159,100.55242,0,0.0,1.0,private bath,6.47543271670409
12124,Private room,2,1.0,1.0,91,13.86209,100.55231,0,0.0,1.0,private bath,6.961296045910167
12125,Private room,2,1.0,2.0,91,13.79078,100.5016,0,0.0,1.0,private bath,7.685703061234547
12126,Private room,2,1.0,3.0,91,13.79141,100.50313,0,0.0,1.0,private bath,8.018954683155718
12127,Entire home/apt,3,1.0,1.0,98,13.704575,100.602272,8,4.75,1.0,bath,7.256297239690681
12128,Private room,4,2.0,2.0,91,13.70529,100.50597,0,0.0,1.0,private bath,9.21522840604896
12130,Private room,4,1.0,1.0,100,13.81278,100.580025,17,4.94,3.5,shared bath,6.1092475827643655
12131,Entire home/apt,2,1.0,1.0,100,13.70879,100.52186,19,4.79,1.5,bath,7.193685818395112
12132,Private room,2,2.0,8.0,0,13.77754,100.58112,0,0.0,1.5,bath,8.517193191416238
12133,Entire home/apt,2,1.0,1.0,100,13.73527,100.58268,10,4.8,1.5,bath,7.346010209913293
12134,Entire home/apt,4,2.0,2.0,100,13.74315,100.54741,4,4.75,3.0,bath,8.006367567650246
12135,Entire home/apt,2,1.0,1.0,100,13.74971,100.61319,0,0.0,1.0,bath,6.802394763324311
12136,Entire home/apt,4,1.0,1.0,100,13.74857,100.55733,33,5.0,1.0,bath,7.6511201757027
12137,Entire home/apt,3,2.0,2.0,100,13.73253,100.52669,12,4.42,1.0,bath,7.513163545234075
12138,Private room,4,2.0,2.0,100,13.76113609,100.5420849,0,0.0,2.0,bath,8.699514748210191
12139,Entire home/apt,3,1.0,1.0,100,13.82911,100.52547,12,4.67,1.0,bath,6.980075940561763
